id,file,text
4059,./data/train/MSEM1/SX90.WAV.wav,The Thinker is a famous sculpture.
4060,./data/train/MSES0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4061,./data/train/MSES0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4062,./data/train/MSES0/SI1589.WAV.wav,No
4063,./data/train/MSES0/SI2216.WAV.wav,It's never wrong if love is real.
4064,./data/train/MSES0/SI2219.WAV.wav,Share bath
4065,./data/train/MSES0/SX149.WAV.wav,While waiting for Chipper she crisscrossed the square many times.
4066,./data/train/MSES0/SX239.WAV.wav,Puree some fruit before preparing the skewers.
4067,./data/train/MSES0/SX329.WAV.wav,Chip postponed alimony payments until the latest possible date.
4068,./data/train/MSES0/SX419.WAV.wav,The football team coach has a watch thin as a dime.
4069,./data/train/MSES0/SX59.WAV.wav,The singer's finger had a splinter.
4070,./data/train/MSFH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4071,./data/train/MSFH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4072,./data/train/MSFH0/SI1216.WAV.wav,Let us now give some thought to the soul.
4073,./data/train/MSFH0/SI1738.WAV.wav,No signs of these
4074,./data/train/MSFH0/SI586.WAV.wav,One even gave my little dog a biscuit.
4075,./data/train/MSFH0/SX136.WAV.wav,Scientific progress comes from the development of new techniques.
4076,./data/train/MSFH0/SX226.WAV.wav,Steph could barely handle the psychological trauma.
4077,./data/train/MSFH0/SX316.WAV.wav,That dog chases cats mercilessly.
4078,./data/train/MSFH0/SX406.WAV.wav,There was a gigantic wasp next to Irving's big top hat.
4079,./data/train/MSFH0/SX46.WAV.wav,That pickpocket was caught red-handed.
4080,./data/train/MSFV0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4081,./data/train/MSFV0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4082,./data/train/MSFV0/SI1262.WAV.wav,Ten others made no reply.
4083,./data/train/MSFV0/SI1892.WAV.wav,You could burn down this whole mountainside with a fire that size.
4084,./data/train/MSFV0/SI632.WAV.wav,The orchestra was obviously on its mettle and it played most responsively.
4085,./data/train/MSFV0/SX182.WAV.wav,Thick glue oozed out of the tube.
4086,./data/train/MSFV0/SX272.WAV.wav,Allow each child to have an ice pop.
4087,./data/train/MSFV0/SX362.WAV.wav,The annoying raccoons slipped into Phil's garden every night.
4088,./data/train/MSFV0/SX452.WAV.wav,In developing film
4089,./data/train/MSFV0/SX92.WAV.wav,A large household needs lots of appliances.
4090,./data/train/MSJK0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4091,./data/train/MSJK0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4092,./data/train/MSJK0/SI1596.WAV.wav,Prompted by a guilty urge
4093,./data/train/MSJK0/SI2226.WAV.wav,But then
4094,./data/train/MSJK0/SI966.WAV.wav,A sharp tremor was followed by a jerky roll.
4095,./data/train/MSJK0/SX156.WAV.wav,Our experiment's positive outcome was unexpected.
4096,./data/train/MSJK0/SX246.WAV.wav,How ancient is this subway escalator?
4097,./data/train/MSJK0/SX336.WAV.wav,Rob made Hungarian goulash for dinner and gooseberry pie for dessert.
4098,./data/train/MSJK0/SX426.WAV.wav,A moth zig-zagged along the path through Otto's garden.
4099,./data/train/MSJK0/SX66.WAV.wav,We got drenched from the uninterrupted rain.
4100,./data/train/MSMC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4101,./data/train/MSMC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4102,./data/train/MSMC0/SI1907.WAV.wav,Bury those uniforms so they won't be found.
4103,./data/train/MSMC0/SI509.WAV.wav,This is a significant advance but its import should not be exaggerated.
4104,./data/train/MSMC0/SI647.WAV.wav,Below is a specific guide
4105,./data/train/MSMC0/SX107.WAV.wav,Birthday parties have cupcakes and ice cream.
4106,./data/train/MSMC0/SX17.WAV.wav,Carl lives in a lively home.
4107,./data/train/MSMC0/SX197.WAV.wav,Draw each graph on a new axis.
4108,./data/train/MSMC0/SX287.WAV.wav,In the long run
4109,./data/train/MSMC0/SX377.WAV.wav,She always jokes about too much garlic in his food.
4110,./data/train/MSMR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4111,./data/train/MSMR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4112,./data/train/MSMR0/SI1150.WAV.wav,With those paintings of big constructions crashing down
4113,./data/train/MSMR0/SI1405.WAV.wav,And the law virtually ignored the situation.
4114,./data/train/MSMR0/SI775.WAV.wav,Thread matching yarn in tapestry needle.
4115,./data/train/MSMR0/SX145.WAV.wav,Too much curiosity can get you into trouble.
4116,./data/train/MSMR0/SX235.WAV.wav,I itemize all accounts in my agency.
4117,./data/train/MSMR0/SX325.WAV.wav,The full moon shone brightly that night.
4118,./data/train/MSMR0/SX415.WAV.wav,Move the garbage nearer to the large window.
4119,./data/train/MSMR0/SX55.WAV.wav,The lack of heat compounded the tenant's grievances.
4120,./data/train/MSMS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4121,./data/train/MSMS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4122,./data/train/MSMS0/SI1433.WAV.wav,While one element is announcing progress
4123,./data/train/MSMS0/SI2063.WAV.wav,To his surprise his plan worked perfectly.
4124,./data/train/MSMS0/SI803.WAV.wav,Insulate
4125,./data/train/MSMS0/SX173.WAV.wav,Whoever cooperates in finding Nan's cameo will be rewarded.
4126,./data/train/MSMS0/SX263.WAV.wav,How oily do you like your salad dressing?
4127,./data/train/MSMS0/SX353.WAV.wav,A connoisseur will enjoy this shellfish dish.
4128,./data/train/MSMS0/SX443.WAV.wav,A lone star shone in the early evening sky.
4129,./data/train/MSMS0/SX83.WAV.wav,My instructions desperately need updating.
4130,./data/train/MSRG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4131,./data/train/MSRG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4132,./data/train/MSRG0/SI1221.WAV.wav,Conservatism and traditionalism seem implied by what has just been said.
4133,./data/train/MSRG0/SI1851.WAV.wav,You mean a game with cards?
4134,./data/train/MSRG0/SI591.WAV.wav,Replace it with the statue of one or another of the world's famous dictators.
4135,./data/train/MSRG0/SX141.WAV.wav,Pledge to participate in Nevada's aquatic competition.
4136,./data/train/MSRG0/SX231.WAV.wav,I honor my mom.
4137,./data/train/MSRG0/SX321.WAV.wav,The groundhog clearly saw his shadow
4138,./data/train/MSRG0/SX411.WAV.wav,Butterscotch fudge goes well with vanilla ice cream.
4139,./data/train/MSRG0/SX51.WAV.wav,Ambidextrous pickpockets accomplish more.
4140,./data/train/MSRR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4141,./data/train/MSRR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4142,./data/train/MSRR0/SI1131.WAV.wav,But we cannot start off with a clean slate.
4143,./data/train/MSRR0/SI1761.WAV.wav,Hiding out like this won't get him anything
4144,./data/train/MSRR0/SI501.WAV.wav,But this doesn't detract from its merit as an interesting
4145,./data/train/MSRR0/SX141.WAV.wav,Pledge to participate in Nevada's aquatic competition.
4146,./data/train/MSRR0/SX231.WAV.wav,I honor my mom.
4147,./data/train/MSRR0/SX30.WAV.wav,Get a calico cat to keep.
4148,./data/train/MSRR0/SX411.WAV.wav,Butterscotch fudge goes well with vanilla ice cream.
4149,./data/train/MSRR0/SX51.WAV.wav,Ambidextrous pickpockets accomplish more.
4150,./data/train/MSTF0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4151,./data/train/MSTF0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4152,./data/train/MSTF0/SI1396.WAV.wav,Teacher assignment in order to desegregate.
4153,./data/train/MSTF0/SI766.WAV.wav,Set aside to dry thoroughly.
4154,./data/train/MSTF0/SI852.WAV.wav,If you use parking attendants
4155,./data/train/MSTF0/SX136.WAV.wav,Scientific progress comes from the development of new techniques.
4156,./data/train/MSTF0/SX226.WAV.wav,Steph could barely handle the psychological trauma.
4157,./data/train/MSTF0/SX316.WAV.wav,That dog chases cats mercilessly.
4158,./data/train/MSTF0/SX406.WAV.wav,There was a gigantic wasp next to Irving's big top hat.
4159,./data/train/MSTF0/SX46.WAV.wav,That pickpocket was caught red-handed.
4160,./data/train/MSVS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4161,./data/train/MSVS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4162,./data/train/MSVS0/SI1568.WAV.wav,He began to pack the saddlebags.
4163,./data/train/MSVS0/SI2198.WAV.wav,But if she wasn't interested
4164,./data/train/MSVS0/SI938.WAV.wav,Superior new material for orthodontic work is another result of research.
4165,./data/train/MSVS0/SX128.WAV.wav,Lots of foreign movies have subtitles.
4166,./data/train/MSVS0/SX218.WAV.wav,Try to recall the events in chronological order.
4167,./data/train/MSVS0/SX308.WAV.wav,Shipbuilding is a most fascinating process.
4168,./data/train/MSVS0/SX38.WAV.wav,Young people participate in athletic activities.
4169,./data/train/MSVS0/SX398.WAV.wav,Children can consume many fruit candies in one sitting.
4170,./data/train/MTAB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4171,./data/train/MTAB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4172,./data/train/MTAB0/SI1572.WAV.wav,He found an empty bench
4173,./data/train/MTAB0/SI2202.WAV.wav,A long
4174,./data/train/MTAB0/SI942.WAV.wav,Livestock must be tended every day
4175,./data/train/MTAB0/SX132.WAV.wav,Publicity and notoriety go hand in hand.
4176,./data/train/MTAB0/SX222.WAV.wav,You always come up with pathological examples.
4177,./data/train/MTAB0/SX312.WAV.wav,Those answers will be straightforward if you think them through carefully first.
4178,./data/train/MTAB0/SX402.WAV.wav,We'll serve rhubarb pie after Rachel's talk.
4179,./data/train/MTAB0/SX42.WAV.wav,Biblical scholars argue history.
4180,./data/train/MTAS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4181,./data/train/MTAS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4182,./data/train/MTAS0/SI1385.WAV.wav,Markets should become more competitive as consumers become more selective.
4183,./data/train/MTAS0/SI2015.WAV.wav,The lifeboats were stuck fast.
4184,./data/train/MTAS0/SI755.WAV.wav,Equipment: basic pottery studio equipment.
4185,./data/train/MTAS0/SX125.WAV.wav,Westchester is a county in New York.
4186,./data/train/MTAS0/SX215.WAV.wav,The sermon emphasized the need for affirmative action.
4187,./data/train/MTAS0/SX305.WAV.wav,Cottage cheese with chives is delicious.
4188,./data/train/MTAS0/SX35.WAV.wav,Help celebrate your brother's success.
4189,./data/train/MTAS0/SX395.WAV.wav,I took her word for it
4190,./data/train/MTAT0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4191,./data/train/MTAT0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4192,./data/train/MTAT0/SI1110.WAV.wav,The season
4193,./data/train/MTAT0/SI1740.WAV.wav,Probably around midnight
4194,./data/train/MTAT0/SI811.WAV.wav,Meanwhile
4195,./data/train/MTAT0/SX120.WAV.wav,The coyote
4196,./data/train/MTAT0/SX210.WAV.wav,Jeff's toy go-cart never worked!
4197,./data/train/MTAT0/SX30.WAV.wav,Get a calico cat to keep.
4198,./data/train/MTAT0/SX300.WAV.wav,Amoebas change shape constantly.
4199,./data/train/MTAT0/SX390.WAV.wav,He picked up nine pairs of socks for each brother.
4200,./data/train/MTAT1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4201,./data/train/MTAT1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4202,./data/train/MTAT1/SI1409.WAV.wav,Surely there is nothing new about communism.
4203,./data/train/MTAT1/SI1627.WAV.wav,You lucky kids
4204,./data/train/MTAT1/SI779.WAV.wav,The keelson
4205,./data/train/MTAT1/SX149.WAV.wav,While waiting for Chipper she crisscrossed the square many times.
4206,./data/train/MTAT1/SX239.WAV.wav,Puree some fruit before preparing the skewers.
4207,./data/train/MTAT1/SX329.WAV.wav,Chip postponed alimony payments until the latest possible date.
4208,./data/train/MTAT1/SX419.WAV.wav,The football team coach has a watch thin as a dime.
4209,./data/train/MTAT1/SX59.WAV.wav,The singer's finger had a splinter.
4210,./data/train/MTBC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4211,./data/train/MTBC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4212,./data/train/MTBC0/SI1173.WAV.wav,He brought her shawls.
4213,./data/train/MTBC0/SI1803.WAV.wav,In fact
4214,./data/train/MTBC0/SI543.WAV.wav,Jokes
4215,./data/train/MTBC0/SX183.WAV.wav,Why else would Danny allow others to go?
4216,./data/train/MTBC0/SX273.WAV.wav,The angry boy answered but didn't look up.
4217,./data/train/MTBC0/SX347.WAV.wav,The patient and the surgeon are both recuperating from the lengthy operation.
4218,./data/train/MTBC0/SX363.WAV.wav,The cow wandered from the farmland and became lost.
4219,./data/train/MTBC0/SX93.WAV.wav,Cut a small corner off each edge.
4220,./data/train/MTCS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4221,./data/train/MTCS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4222,./data/train/MTCS0/SI1972.WAV.wav,Perfect
4223,./data/train/MTCS0/SI2265.WAV.wav,That worm a murderer?
4224,./data/train/MTCS0/SI712.WAV.wav,Our first necessity
4225,./data/train/MTCS0/SX172.WAV.wav,The triumphant warrior exhibited naive heroism.
4226,./data/train/MTCS0/SX262.WAV.wav,Can the agency overthrow alien forces?
4227,./data/train/MTCS0/SX352.WAV.wav,According to my interpretation of the problem
4228,./data/train/MTCS0/SX442.WAV.wav,Suburban housewives often suffer from the gab habit.
4229,./data/train/MTCS0/SX82.WAV.wav,Good service should be rewarded by big tips.
4230,./data/train/MTDB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4231,./data/train/MTDB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4232,./data/train/MTDB0/SI1401.WAV.wav,He holds that goodness and badness lie in feelings of approval or disapproval.
4233,./data/train/MTDB0/SI2031.WAV.wav,Whatever you tell him he will dive.
4234,./data/train/MTDB0/SI771.WAV.wav,Faces may be made into candles by filling with melted wax and a wick.
4235,./data/train/MTDB0/SX141.WAV.wav,Pledge to participate in Nevada's aquatic competition.
4236,./data/train/MTDB0/SX231.WAV.wav,I honor my mom.
4237,./data/train/MTDB0/SX321.WAV.wav,The groundhog clearly saw his shadow
4238,./data/train/MTDB0/SX411.WAV.wav,Butterscotch fudge goes well with vanilla ice cream.
4239,./data/train/MTDB0/SX51.WAV.wav,Ambidextrous pickpockets accomplish more.
4240,./data/train/MTDP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4241,./data/train/MTDP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4242,./data/train/MTDP0/SI1274.WAV.wav,Atomic energy levels.
4243,./data/train/MTDP0/SI1521.WAV.wav,He looked over at him
4244,./data/train/MTDP0/SI2151.WAV.wav,He sank back
4245,./data/train/MTDP0/SX171.WAV.wav,The diagnosis was discouraging; however
4246,./data/train/MTDP0/SX261.WAV.wav,Do you have the yellow ointment ready?
4247,./data/train/MTDP0/SX351.WAV.wav,The new suburbanites worked hard on refurbishing their older home.
4248,./data/train/MTDP0/SX441.WAV.wav,Don't look for group valuables in a bank vault.
4249,./data/train/MTDP0/SX81.WAV.wav,It's impossible to deal with bureaucracy.
4250,./data/train/MTER0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4251,./data/train/MTER0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4252,./data/train/MTER0/SI1157.WAV.wav,But
4253,./data/train/MTER0/SI1787.WAV.wav,It's perhaps a mile from here where we sit.
4254,./data/train/MTER0/SI527.WAV.wav,The boost is helpful but inadequate.
4255,./data/train/MTER0/SX167.WAV.wav,Employee layoffs coincided with the company's reorganization.
4256,./data/train/MTER0/SX17.WAV.wav,Carl lives in a lively home.
4257,./data/train/MTER0/SX257.WAV.wav,We are open every Monday evening.
4258,./data/train/MTER0/SX437.WAV.wav,They used an aggressive policeman to flag thoughtless motorists.
4259,./data/train/MTER0/SX77.WAV.wav,Bagpipes and bongos are musical instruments.
4260,./data/train/MTJG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4261,./data/train/MTJG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4262,./data/train/MTJG0/SI1520.WAV.wav,Somebody'll hafta start thinkin.
4263,./data/train/MTJG0/SI2157.WAV.wav,Who would take over?
4264,./data/train/MTJG0/SI890.WAV.wav,But why is it necessary to reproduce the retinal image within the brain?
4265,./data/train/MTJG0/SX170.WAV.wav,The Mayan neoclassic scholar disappeared while surveying ancient ruins.
4266,./data/train/MTJG0/SX260.WAV.wav,Remember to allow identical twins to enter freely.
4267,./data/train/MTJG0/SX350.WAV.wav,Many wealthy tycoons splurged and bought both a yacht and a schooner.
4268,./data/train/MTJG0/SX440.WAV.wav,The advertising verse of Plymouth Variety Store never changes.
4269,./data/train/MTJG0/SX80.WAV.wav,It's illegal to postdate a check.
4270,./data/train/MTJM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4271,./data/train/MTJM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4272,./data/train/MTJM0/SI1226.WAV.wav,The wheel of social life spun around the royal or aristocratic centre.
4273,./data/train/MTJM0/SI1856.WAV.wav,Her eyes were glazed as if she didn't hear or even see him.
4274,./data/train/MTJM0/SI655.WAV.wav,Yet the spirit which lives in community is not identical with the community.
4275,./data/train/MTJM0/SX146.WAV.wav,Cyclical programs will never compile.
4276,./data/train/MTJM0/SX236.WAV.wav,Clear pronunciation is appreciated.
4277,./data/train/MTJM0/SX326.WAV.wav,Steve collects rare and novel coins.
4278,./data/train/MTJM0/SX416.WAV.wav,A huge power outage rarely occurs.
4279,./data/train/MTJM0/SX56.WAV.wav,Academic aptitude guarantees your diploma.
4280,./data/train/MTJS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4281,./data/train/MTJS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4282,./data/train/MTJS0/SI1192.WAV.wav,So of course he stayed put.
4283,./data/train/MTJS0/SI1822.WAV.wav,But to the infuriation of scientists
4284,./data/train/MTJS0/SI562.WAV.wav,Family loyalties and cooperative work have been unbroken for generations.
4285,./data/train/MTJS0/SX112.WAV.wav,Tugboats are capable of hauling huge loads.
4286,./data/train/MTJS0/SX202.WAV.wav,How much allowance do you get?
4287,./data/train/MTJS0/SX22.WAV.wav,When all else fails
4288,./data/train/MTJS0/SX292.WAV.wav,These exclusive documents must be locked up at all times.
4289,./data/train/MTJS0/SX382.WAV.wav,George is paranoid about a future gas shortage.
4290,./data/train/MTJU0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4291,./data/train/MTJU0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4292,./data/train/MTJU0/SI2020.WAV.wav,The old woman arose stiffly and led me to a clearing where a small hut stood.
4293,./data/train/MTJU0/SI2269.WAV.wav,Could it do otherwise?
4294,./data/train/MTJU0/SI760.WAV.wav,Opaque cantaloupe and transparent wood brown were used.
4295,./data/train/MTJU0/SX130.WAV.wav,He ate four extra eggs for breakfast.
4296,./data/train/MTJU0/SX220.WAV.wav,The most recent geological survey found seismic activity.
4297,./data/train/MTJU0/SX310.WAV.wav,The hood of the jeep was steaming in the hot sun.
4298,./data/train/MTJU0/SX40.WAV.wav,Stimulating discussions keep students' attention.
4299,./data/train/MTJU0/SX400.WAV.wav,Just drop notices in any suggestion box.
4300,./data/train/MTKD0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4301,./data/train/MTKD0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4302,./data/train/MTKD0/SI1187.WAV.wav,He advised immediate hospitalization.
4303,./data/train/MTKD0/SI1817.WAV.wav,My beloved ward
4304,./data/train/MTKD0/SI630.WAV.wav,What a discussion can ensue when the title of this type of song is in question.
4305,./data/train/MTKD0/SX107.WAV.wav,Birthday parties have cupcakes and ice cream.
4306,./data/train/MTKD0/SX17.WAV.wav,Carl lives in a lively home.
4307,./data/train/MTKD0/SX197.WAV.wav,Draw each graph on a new axis.
4308,./data/train/MTKD0/SX287.WAV.wav,In the long run
4309,./data/train/MTKD0/SX377.WAV.wav,She always jokes about too much garlic in his food.
4310,./data/train/MTKP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4311,./data/train/MTKP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4312,./data/train/MTKP0/SI1023.WAV.wav,Such an animal was said to be mealynosed.
4313,./data/train/MTKP0/SI2283.WAV.wav,In news items a man is less often shot in the body or head than in the suburbs.
4314,./data/train/MTKP0/SI454.WAV.wav,If you destroy confidence in banks
4315,./data/train/MTKP0/SX123.WAV.wav,A screwdriver is made from vodka and orange juice.
4316,./data/train/MTKP0/SX213.WAV.wav,The news agency hired a great journalist.
4317,./data/train/MTKP0/SX303.WAV.wav,The bluejay flew over the high building.
4318,./data/train/MTKP0/SX33.WAV.wav,Coconut cream pie makes a nice dessert.
4319,./data/train/MTKP0/SX393.WAV.wav,She uses both names interchangeably.
4320,./data/train/MTLB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4321,./data/train/MTLB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4322,./data/train/MTLB0/SI1134.WAV.wav,Individual human strength is needed to pit against an inhuman condition.
4323,./data/train/MTLB0/SI1764.WAV.wav,Soak up local color.
4324,./data/train/MTLB0/SI504.WAV.wav,Where do you put the lighter fluid
4325,./data/train/MTLB0/SX144.WAV.wav,The willowy woman wore a muskrat coat.
4326,./data/train/MTLB0/SX234.WAV.wav,The paper boy bought two apples and three ices.
4327,./data/train/MTLB0/SX324.WAV.wav,The local drugstore was charged with illegally dispensing tranquilizers.
4328,./data/train/MTLB0/SX414.WAV.wav,Irish youngsters eat fresh kippers for breakfast.
4329,./data/train/MTLB0/SX54.WAV.wav,The eastern coast is a place for pure pleasure and excitement.
4330,./data/train/MTLC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4331,./data/train/MTLC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4332,./data/train/MTLC0/SI1313.WAV.wav,Cleaned cloth must be protected against the redeposition of dispersed soil.
4333,./data/train/MTLC0/SI1477.WAV.wav,It required an energy he no longer possessed to be satirical about his father.
4334,./data/train/MTLC0/SI847.WAV.wav,Is it larger or fancier than you really need?
4335,./data/train/MTLC0/SX127.WAV.wav,The emperor had a mean temper.
4336,./data/train/MTLC0/SX217.WAV.wav,How permanent are their records?
4337,./data/train/MTLC0/SX307.WAV.wav,The meeting is now adjourned.
4338,./data/train/MTLC0/SX37.WAV.wav,Critical equipment needs proper maintenance.
4339,./data/train/MTLC0/SX397.WAV.wav,Tim takes Sheila to see movies twice a week.
4340,./data/train/MTML0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4341,./data/train/MTML0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4342,./data/train/MTML0/SI1065.WAV.wav,All three must compare notes and agree to go.
4343,./data/train/MTML0/SI1695.WAV.wav,Anything to do with an ace o' spades
4344,./data/train/MTML0/SI2325.WAV.wav,Then may I ask where these muddy foot prints came from?
4345,./data/train/MTML0/SX165.WAV.wav,The easygoing zoologist relaxed throughout the voyage.
4346,./data/train/MTML0/SX255.WAV.wav,My ideal morning begins with hot coffee.
4347,./data/train/MTML0/SX345.WAV.wav,Trish saw hours and hours of movies Saturday.
4348,./data/train/MTML0/SX435.WAV.wav,The rich should invest in black zircons instead of stylish shoes.
4349,./data/train/MTML0/SX75.WAV.wav,Fill that canteen with fresh spring water.
4350,./data/train/MTMN0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4351,./data/train/MTMN0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4352,./data/train/MTMN0/SI1064.WAV.wav,Unless we send out the whole pie
4353,./data/train/MTMN0/SI2324.WAV.wav,Keep your seats
4354,./data/train/MTMN0/SI582.WAV.wav,It seems that open season upon veterans' hospitalization is once more upon us.
4355,./data/train/MTMN0/SX164.WAV.wav,Curiosity and mediocrity seldom coexist.
4356,./data/train/MTMN0/SX254.WAV.wav,Do they allow atheists in church?
4357,./data/train/MTMN0/SX344.WAV.wav,I know I didn't meet her early enough.
4358,./data/train/MTMN0/SX434.WAV.wav,Each stag surely finds a big fawn.
4359,./data/train/MTMN0/SX74.WAV.wav,An official deadline cannot be postponed.
4360,./data/train/MTMT0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4361,./data/train/MTMT0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4362,./data/train/MTMT0/SI1118.WAV.wav,As he had longed to be
4363,./data/train/MTMT0/SI1748.WAV.wav,It's still unbelievable that it was murder.
4364,./data/train/MTMT0/SI488.WAV.wav,They make gin saws and deal in parts
4365,./data/train/MTMT0/SX128.WAV.wav,Lots of foreign movies have subtitles.
4366,./data/train/MTMT0/SX218.WAV.wav,Try to recall the events in chronological order.
4367,./data/train/MTMT0/SX308.WAV.wav,Shipbuilding is a most fascinating process.
4368,./data/train/MTMT0/SX38.WAV.wav,Young people participate in athletic activities.
4369,./data/train/MTMT0/SX398.WAV.wav,Children can consume many fruit candies in one sitting.
4370,./data/train/MTPF0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4371,./data/train/MTPF0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4372,./data/train/MTPF0/SI1235.WAV.wav,We often say of a person that he looks young for his age or old for his age.
4373,./data/train/MTPF0/SI1865.WAV.wav,Now there's nothin left of me.
4374,./data/train/MTPF0/SI605.WAV.wav,We would lose our export markets and deny ourselves the imports we need.
4375,./data/train/MTPF0/SX155.WAV.wav,The water contained too much chlorine and stung his eyes.
4376,./data/train/MTPF0/SX245.WAV.wav,Does Hindu ideology honor cows?
4377,./data/train/MTPF0/SX335.WAV.wav,Gus saw pine trees and redwoods on his walk through Sequoia National Forest.
4378,./data/train/MTPF0/SX425.WAV.wav,Movies never have enough villains.
4379,./data/train/MTPF0/SX65.WAV.wav,Challenge each general's intelligence.
4380,./data/train/MTPG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4381,./data/train/MTPG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4382,./data/train/MTPG0/SI1383.WAV.wav,How much and how many profits could a majority take out of the losses of a few?
4383,./data/train/MTPG0/SI2013.WAV.wav,They were already swollen to bursting.
4384,./data/train/MTPG0/SI753.WAV.wav,Make a paste of brown sugar and mustard and spread lightly over scored surface.
4385,./data/train/MTPG0/SX123.WAV.wav,A screwdriver is made from vodka and orange juice.
4386,./data/train/MTPG0/SX213.WAV.wav,The news agency hired a great journalist.
4387,./data/train/MTPG0/SX303.WAV.wav,The bluejay flew over the high building.
4388,./data/train/MTPG0/SX33.WAV.wav,Coconut cream pie makes a nice dessert.
4389,./data/train/MTPG0/SX393.WAV.wav,She uses both names interchangeably.
4390,./data/train/MTPP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
4391,./data/train/MTPP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
4392,./data/train/MTPP0/SI1508.WAV.wav,He stared at the far morning
4393,./data/train/MTPP0/SI2138.WAV.wav,Why should this suddenly assail her?
4394,./data/train/MTPP0/SI878.WAV.wav,This means either cars or trucks.
4395,./data/train/MTPP0/SX158.WAV.wav,The drunkard is a social outcast.
4396,./data/train/MTPP0/SX248.WAV.wav,Reading in poor light gives you eyestrain.
4397,./data/train/MTPP0/SX338.WAV.wav,The dark
4398,./data/train/MTPP0/SX428.WAV.wav,A crab challenged me
4399,./data/train/MTPP0/SX68.WAV.wav,Upgrade your status to reflect your wealth.
